;PrevNode,New_Node,Type
     42363,    110618,Highway
     42364,    110619,Highway
     42365,    110620,Highway
     42366,    110621,Highway
     42367,    110622,Highway
     42368,    110623,Highway
     42369,    110624,Highway
     42370,    110625,Highway
     42371,    110626,Highway
     42372,    110627,Highway
     42373,    110628,Highway
     42374,    110629,Highway
     42375,    110630,Highway
     42376,    110631,Highway
     42377,    110632,Highway
     42378,    110633,Highway
     42379,    110634,Highway
     42380,    110635,Highway
     42381,    110636,Highway
     42382,    110637,Highway
     42383,    110638,Highway
     42384,    110639,Highway
     42385,    110640,Highway
     42386,    110641,Highway
     42387,    110642,Highway
     42388,    110643,Highway
     42389,    110644,Highway
     42390,    110645,Highway
     42391,    110646,Highway
     42392,    110647,Highway
     42393,    110648,Highway
     42394,    110649,Highway
     42395,    110650,Highway
     42396,    110651,Highway
     42397,    110652,Highway
     42398,    110653,Highway
     42399,    110654,Highway
     42400,    110655,Highway
     42401,    110656,Highway
     42402,    110657,Highway
     42403,    110658,Highway
     42404,    110659,Highway
     42405,    110660,Highway
     42406,    110661,Highway
     42407,    110662,Highway
     42408,    110663,Highway
     42409,    110664,Highway
     42410,    110665,Highway
     42411,    110666,Highway
     42412,    110667,Highway
     42413,    110668,Highway
     42414,    110669,Highway
     42415,    110670,Highway
     42416,    110671,Highway
     42417,    110672,Highway
     42418,    110673,Highway
     42419,    110674,Highway
     42420,    110675,Highway
     42421,    110676,Highway
     42422,    110677,Highway
     42423,    110678,Highway
     42424,    110679,Highway
     42425,    110680,Highway
     42426,    110681,Highway
     42427,    110682,Highway
     42428,    110683,Highway
     42429,    110684,Highway
     42430,    110685,Highway
     42431,    110686,Highway
     42432,    110687,Highway
     42433,    110688,Highway
     42434,    110689,Highway
     42435,    110690,Highway
     42436,    110691,Highway
     42437,    110692,Highway
     42438,    110693,Highway
     42439,    110694,Highway
     42440,    110695,Highway
     42441,    110696,Highway
     42442,    110697,Highway
     42443,    110698,Highway
     42444,    110699,Highway
     42445,    110700,Highway
     42446,    110701,Highway
     42447,    110702,Highway
     42448,    110703,Highway
     42449,    110704,Highway
     42450,    110705,Highway
     42451,    110706,Highway
     42452,    110707,Highway
     42453,    110708,Highway
     42454,    110709,Highway
     42455,    110710,Highway
     42456,    110711,Highway
     42457,    110712,Highway
     42458,    110713,Highway
     42459,    110714,Highway
     42460,    110715,Highway
     42461,    110716,Highway
     42462,    110717,Highway
     42463,    110718,Highway
     42464,    110719,Highway
     42465,    110720,Highway
     42466,    110721,Highway
     42467,    110722,Highway
     42468,    110723,Highway
     42469,    110724,Highway
     42470,    110725,Highway
     42471,    110726,Highway
     42472,    110727,Highway
     42473,    110728,Highway
     42474,    110729,Highway
     42475,    110730,Highway
     42476,    110731,Highway
     42477,    110732,Highway
     42478,    110733,Highway
     42479,    110734,Highway
     42480,    110735,Highway
     42481,    110736,Highway
     42482,    110737,Highway
     42483,    110738,Highway
     42484,    110739,Highway
     42485,    110740,Highway
     42486,    110741,Highway
     42487,    110742,Highway
     42488,    110743,Highway
     42489,    110744,Highway
     42490,    110745,Highway
     42491,    110746,Highway
     42492,    110747,Highway
     42493,    110748,Highway
     42494,    110749,Highway
     42495,    110750,Highway
     42496,    110751,Highway
     42497,    110752,Highway
     42498,    110753,Highway
     42499,    110754,Highway
     42500,    110755,Highway
     42501,    110756,Highway
     42502,    110757,Highway
     42503,    110758,Highway
     42504,    110759,Highway
     42505,    110760,Highway
     42506,    110761,Highway
     42507,    110762,Highway
     42508,    110763,Highway
     42509,    110764,Highway
     42510,    110765,Highway
     42511,    110766,Highway
     42512,    110767,Highway
     42513,    110768,Highway
     42514,    110769,Highway
     42515,    110770,Highway
     42516,    110771,Highway
     42517,    110772,Highway
     42518,    110773,Highway
     42519,    110774,Highway
     42520,    110775,Highway
     42521,    110776,Highway
     42522,    110777,Highway
     42523,    110778,Highway
     42524,    110779,Highway
     42525,    110780,Highway
     42526,    110781,Highway
     42527,    110782,Highway
     42528,    110783,Highway
     42529,    110784,Highway
     42530,    110785,Highway
     42531,    110786,Highway
     42532,    110787,Highway
     42533,    110788,Highway
     42534,    110789,Highway
     42535,    110790,Highway
     42536,    110791,Highway
     42537,    110792,Highway
     42538,    110793,Highway
     42539,    110794,Highway
     42540,    110795,Highway
     42541,    110796,Highway
     42542,    110797,Highway
     42543,    110798,Highway
     42544,    110799,Highway
     42545,    110800,Highway
     42546,    110801,Highway
     42547,    110802,Highway
     42548,    110803,Highway
     42549,    110804,Highway
     42550,    110805,Highway
     42551,    110806,Highway
     42552,    110807,Highway
     42553,    110808,Highway
     42554,    110809,Highway
     42555,    110810,Highway
     42556,    110811,Highway
     42557,    110812,Highway
     42558,    110813,Highway
     42559,    110814,Highway
     42560,    110815,Highway
     42561,    110816,Highway
     42562,    110817,Highway
     42563,    110818,Highway
     42564,    110819,Highway
     42565,    110820,Highway
     42566,    110821,Highway
     42567,    110822,Highway
     42568,    110823,Highway
     42569,    110824,Highway
     42570,    110825,Highway
     42571,    110826,Highway
     42572,    110827,Highway
     42573,    110828,Highway
     42574,    110829,Highway
     42575,    110830,Highway
     42576,    110831,Highway
     42577,    110832,Highway
     42578,    110833,Highway
     42579,    110834,Highway
     42580,    110835,Highway
     42581,    110836,Highway
     42582,    110837,Highway
     42583,    110838,Highway
     42584,    110839,Highway
     42585,    110840,Highway
     42586,    110841,Highway
     42587,    110842,Highway
     42588,    110843,Highway
     42589,    110844,Highway
     42590,    110845,Highway
     42591,    110846,Highway
     42592,    110847,Highway
     42593,    110848,Highway
     42594,    110849,Highway
     42595,    110850,Highway
     42596,    110851,Highway
     42597,    110852,Highway
     42598,    110853,Highway
     42599,    110854,Highway
     42600,    110855,Highway
     42601,    110856,Highway
     42602,    110857,Highway
     42603,    110858,Highway
     42604,    110859,Highway
     42605,    110860,Highway
     42606,    110861,Highway
     42607,    110862,Highway
     42608,    110863,Highway
     42609,    110864,Highway
     42610,    110865,Highway
     42611,    110866,Highway
     42612,    110867,Highway
     42613,    110868,Highway
     42614,    110869,Highway
     42615,    110870,Highway
     42616,    110871,Highway
     42617,    110872,Highway
     42618,    110873,Highway
     42619,    110874,Highway
     42620,    110875,Highway
     42621,    110876,Highway
     42622,    110877,Highway
     42623,    110878,Highway
     42624,    110879,Highway
     42625,    110880,Highway
     42626,    110881,Highway
     42627,    110882,Highway
     42628,    110883,Highway
     42629,    110884,Highway
     42630,    110885,Highway
     42631,    110886,Highway
     42632,    110887,Highway
     42633,    110888,Highway
     42634,    110889,Highway
     42635,    110890,Highway
     42636,    110891,Highway
     42637,    110892,Highway
     42638,    110893,Highway
     42639,    110894,Highway
     42640,    110895,Highway
     42641,    110896,Highway
     42642,    110897,Highway
     42643,    110898,Highway
     42644,    110899,Highway
     42645,    110900,Highway
     42646,    110901,Highway
     42647,    110902,Highway
     42648,    110903,Highway
     42649,    110904,Highway
     42650,    110905,Highway
     42651,    110906,Highway
     42652,    110907,Highway
     42653,    110908,Highway
     42654,    110909,Highway
     42655,    110910,Highway
     42656,    110911,Highway
     42657,    110912,Highway
     42658,    110913,Highway
     42659,    110914,Highway
     42660,    110915,Highway
     42661,    110916,Highway
     42662,    110917,Highway
     42663,    110918,Highway
     42664,    110919,Highway
     42665,    110920,Highway
     42666,    110921,Highway
     42667,    110922,Highway
     42668,    110923,Highway
     42669,    110924,Highway
     42670,    110925,Highway
     42671,    110926,Highway
     42672,    110927,Highway
     42673,    110928,Highway
     42674,    110929,Highway
     42675,    110930,Highway
     42676,    110931,Highway
     42677,    110932,Highway
     42678,    110933,Highway
     42679,    110934,Highway
     42680,    110935,Highway
     42681,    110936,Highway
     42682,    110937,Highway
     42683,    110938,Highway
     42684,    110939,Highway
     42685,    110940,Highway
     42686,    110941,Highway
     42687,    110942,Highway
     42688,    110943,Highway
     42689,    110944,Highway
     42690,    110945,Highway
     42691,    110946,Highway
     42692,    110947,Highway
     42693,    110948,Highway
     42694,    110949,Highway
     42695,    110950,Highway
     42696,    110951,Highway
     42697,    110952,Highway
     42698,    110953,Highway
     42699,    110954,Highway
     42700,    110955,Highway
     42701,    110956,Highway
     42702,    110957,Highway
     42703,    110958,Highway
     42704,    110959,Highway
     42705,    110960,Highway
     42706,    110961,Highway
     42707,    110962,Highway
     42708,    110963,Highway
     42709,    110964,Highway
     42710,    110965,Highway
     42711,    110966,Highway
     42712,    110967,Highway
     42713,    110968,Highway
     42714,    110969,Highway
     42715,    110970,Highway
     42716,    110971,Highway
     42717,    110972,Highway
     42718,    110973,Highway
     42719,    110974,Highway
     42720,    110975,Highway
     42721,    110976,Highway
     42722,    110977,Highway
     42723,    110978,Highway
     42724,    110979,Highway
     42725,    110980,Highway
     42726,    110981,Highway
     42727,    110982,Highway
     42728,    110983,Highway
     42729,    110984,Highway
     42730,    110985,Highway
     42731,    110986,Highway
     42732,    110987,Highway
     42733,    110988,Highway
     42734,    110989,Highway
     42735,    110990,Highway
     42736,    110991,Highway
     42737,    110992,Highway
     42738,    110993,Highway
     42739,    110994,Highway
     42740,    110995,Highway
     42741,    110996,Highway
     42742,    110997,Highway
     42743,    110998,Highway
     42744,    110999,Highway
     42745,    111000,Highway
     42746,    111001,Highway
     42747,    111002,Highway
     42748,    111003,Highway
     42749,    111004,Highway
     42750,    111005,Highway
     42751,    111006,Highway
     42752,    111007,Highway
     42753,    111008,Highway
     42754,    111009,Highway
     42755,    111010,Highway
     42756,    111011,Highway
     42757,    111012,Highway
     42758,    111013,Highway
     42759,    111014,Highway
     42760,    111015,Highway
     42761,    111016,Highway
     42762,    111017,Highway
     42763,    111018,Highway
     42764,    111019,Highway
     42765,    111020,Highway
     42766,    111021,Highway
     42767,    111022,Highway
     42768,    111023,Highway
     42769,    111024,Highway
     42770,    111025,Highway
     42771,    111026,Highway
     42772,    111027,Highway
     42773,    111028,Highway
     42774,    111029,Highway
     42775,    111030,Highway
     42776,    111031,Highway
     42777,    111032,Highway
     42778,    111033,Highway
     42779,    111034,Highway
     42780,    111035,Highway
     42781,    111036,Highway
     42782,    111037,Highway
     42783,    111038,Highway
     42784,    111039,Highway
     42785,    111040,Highway
     42786,    111041,Highway
     42787,    111042,Highway
     42788,    111043,Highway
     42789,    111044,Highway
     42790,    111045,Highway
     42791,    111046,Highway
     42792,    111047,Highway
     42793,    111048,Highway
     42794,    111049,Highway
     42795,    111050,Highway
     42796,    111051,Highway
     42797,    111052,Highway
     42798,    111053,Highway
     42799,    111054,Highway
     42800,    111055,Highway
     42801,    111056,Highway
     42802,    111057,Highway
     42803,    111058,Highway
     42804,    111059,Highway
     42805,    111060,Highway
     42806,    111061,Highway
     42807,    111062,Highway
     42808,    111063,Highway
     42809,    111064,Highway
     42810,    111065,Highway
     42811,    111066,Highway
     42812,    111067,Highway
     42813,    111068,Highway
     42814,    111069,Highway
     42815,    111070,Highway
     42816,    111071,Highway
     42817,    111072,Highway
     42818,    111073,Highway
     42819,    111074,Highway
     42820,    111075,Highway
     42821,    111076,Highway
     42822,    111077,Highway
     42823,    111078,Highway
     42824,    111079,Highway
     42825,    111080,Highway
     42826,    111081,Highway
     42827,    111082,Highway
     42828,    111083,Highway
     42829,    111084,Highway
     42830,    111085,Highway
     42831,    111086,Highway
     42832,    111087,Highway
     42833,    111088,Highway
     42834,    111089,Highway
     42835,    111090,Highway
     42836,    111091,Highway
     42837,    111092,Highway
     42838,    111093,Highway
     42839,    111094,Highway
     42840,    111095,Highway
     42841,    111096,Highway
     42842,    111097,Highway
     42843,    111098,Highway
     42844,    111099,Highway
     42845,    111100,Highway
     42846,    111101,Highway
     42847,    111102,Highway
     42848,    111103,Highway
     42849,    111104,Highway
     42850,    111105,Highway
     42851,    111106,Highway
     42852,    111107,Highway
     42853,    111108,Highway
     42854,    111109,Highway
     42855,    111110,Highway
     42856,    111111,Highway
     42857,    111112,Highway
     42858,    111113,Highway
     42859,    111114,Highway
     42860,    111115,Highway
     42861,    111116,Highway
     42862,    111117,Highway
     42863,    111118,Highway
     42864,    111119,Highway
     42865,    111120,Highway
     42866,    111121,Highway
     42867,    111122,Highway
     42868,    111123,Highway
     42869,    111124,Highway
     42870,    111125,Highway
     42871,    111126,Highway
     42872,    111127,Highway
     42873,    111128,Highway
     42874,    111129,Highway
     42875,    111130,Highway
     42876,    111131,Highway
     42877,    111132,Highway
     42878,    111133,Highway
     42879,    111134,Highway
     42880,    111135,Highway
     42881,    111136,Highway
     42882,    111137,Highway
     42883,    111138,Highway
     42884,    111139,Highway
     42885,    111140,Highway
     42886,    111141,Highway
     42887,    111142,Highway
     42888,    111143,Highway
     42889,    111144,Highway
     42890,    111145,Highway
     42891,    111146,Highway
     42892,    111147,Highway
     42893,    111148,Highway
     42894,    111149,Highway
     42895,    111150,Highway
     42896,    111151,Highway
     42897,    111152,Highway
     42898,    111153,Highway
     42899,    111154,Highway
     42900,    111155,Highway
     42901,    111156,Highway
     42902,    111157,Highway
     42903,    111158,Highway
     42904,    111159,Highway
     42905,    111160,Highway
     42906,    111161,Highway
     42907,    111162,Highway
     42908,    111163,Highway
     42909,    111164,Highway
     42910,    111165,Highway
     42911,    111166,Highway
     42912,    111167,Highway
     42913,    111168,Highway
     42914,    111169,Highway
     42915,    111170,Highway
     42916,    111171,Highway
     42917,    111172,Highway
     42918,    111173,Highway
     42919,    111174,Highway
     42920,    111175,Highway
     42921,    111176,Highway
     42922,    111177,Highway
     42923,    111178,Highway
     42924,    111179,Highway
     42925,    111180,Highway
     42926,    111181,Highway
     42927,    111182,Highway
     42928,    111183,Highway
     42929,    111184,Highway
     42930,    111185,Highway
     42931,    111186,Highway
     42932,    111187,Highway
     42933,    111188,Highway
     42934,    111189,Highway
     42935,    111190,Highway
     42936,    111191,Highway
     42937,    111192,Highway
     42938,    111193,Highway
     42939,    111194,Highway
     42940,    111195,Highway
     42941,    111196,Highway
     42942,    111197,Highway
     42943,    111198,Highway
     42944,    111199,Highway
     42945,    111200,Highway
     42946,    111201,Highway
     42947,    111202,Highway
     42948,    111203,Highway
     42949,    111204,Highway
     42950,    111205,Highway
     42951,    111206,Highway
     42952,    111207,Highway
     42953,    111208,Highway
     42954,    111209,Highway
     42955,    111210,Highway
     42956,    111211,Highway
     42957,    111212,Highway
     42958,    111213,Highway
     42959,    111214,Highway
     42960,    111215,Highway
     42961,    111216,Highway
     42962,    111217,Highway
     42963,    111218,Highway
     42964,    111219,Highway
     42965,    111220,Highway
     42966,    111221,Highway
     42967,    111222,Highway
     42968,    111223,Highway
     42969,    111224,Highway
     42970,    111225,Highway
     42971,    111226,Highway
     42972,    111227,Highway
     42973,    111228,Highway
     42974,    111229,Highway
     42975,    111230,Highway
     42976,    111231,Highway
     42977,    111232,Highway
     42978,    111233,Highway
     42979,    111234,Highway
     42980,    111235,Highway
     42981,    111236,Highway
     42982,    111237,Highway
     42983,    111238,Highway
     42984,    111239,Highway
     42985,    111240,Highway
     42986,    111241,Highway
     42987,    111242,Highway
     42988,    111243,Highway
     42989,    111244,Highway
     42990,    111245,Highway
     42991,    111246,Highway
     42992,    111247,Highway
     42993,    111248,Highway
     42994,    111249,Highway
     42995,    111250,Highway
     42996,    111251,Highway
     42997,    111252,Highway
     42998,    111253,Highway
     42999,    111254,Highway
     43000,    111255,Highway
     43001,    111256,Highway
     43002,    111257,Highway
     43003,    111258,Highway
     43004,    111259,Highway
     43005,    111260,Highway
     43006,    111261,Highway
     43007,    111262,Highway
     43008,    111263,Highway
     43009,    111264,Highway
     43010,    111265,Highway
     43011,    111266,Highway
     43012,    111267,Highway
     43013,    111268,Highway
     43014,    111269,Highway
     43015,    111270,Highway
     43016,    111271,Highway
     43017,    111272,Highway
     43018,    111273,Highway
     43019,    111274,Highway
     43020,    111275,Highway
     43021,    111276,Highway
     43022,    111277,Highway
     43023,    111278,Highway
     43024,    111279,Highway
     43025,    111280,Highway
     43026,    111281,Highway
     43027,    111282,Highway
     43028,    111283,Highway
     43029,    111284,Highway
     43030,    111285,Highway
     43031,    111286,Highway
     43032,    111287,Highway
     43033,    111288,Highway
     43034,    111289,Highway
     43035,    111290,Highway
     43036,    111291,Highway
     43037,    111292,Highway
     43038,    111293,Highway
     43039,    111294,Highway
     43040,    111295,Highway
     43041,    111296,Highway
     43042,    111297,Highway
     43043,    111298,Highway
     43044,    111299,Highway
     43045,    111300,Highway
     43046,    111301,Highway
     43047,    111302,Highway
     43048,    111303,Highway
     43049,    111304,Highway
     43050,    111305,Highway
     43051,    111306,Highway
     43052,    111307,Highway
     43053,    111308,Highway
     43054,    111309,Highway
     43055,    111310,Highway
     43056,    111311,Highway
     43057,    111312,Highway
     43058,    111313,Highway
     43059,    111314,Highway
     43060,    111315,Highway
     43061,    111316,Highway
     43062,    111317,Highway
     43063,    111318,Highway
     43064,    111319,Highway
     43065,    111320,Highway
     43066,    111321,Highway
     43067,    111322,Highway
     43068,    111323,Highway
     43069,    111324,Highway
     43070,    111325,Highway
     43071,    111326,Highway
     43072,    111327,Highway
     43073,    111328,Highway
     43074,    111329,Highway
     43075,    111330,Highway
     43076,    111331,Highway
     43077,    111332,Highway
     43078,    111333,Highway
     43079,    111334,Highway
     43080,    111335,Highway
     43081,    111336,Highway
     43082,    111337,Highway
     43083,    111338,Highway
     43084,    111339,Highway
     43085,    111340,Highway
     43086,    111341,Highway
     43087,    111342,Highway
     43088,    111343,Highway
     43089,    111344,Highway
     43090,    111345,Highway
     43091,    111346,Highway
     43092,    111347,Highway
     43093,    111348,Highway
     43094,    111349,Highway
     43095,    111350,Highway
     43096,    111351,Highway
     43097,    111352,Highway
     43098,    111353,Highway
     43099,    111354,Highway
     43100,    111355,Highway
     43101,    111356,Highway
     43102,    111357,Highway
     43103,    111358,Highway
     43104,    111359,Highway
     43105,    111360,Highway
     43106,    111361,Highway
     43107,    111362,Highway
     43108,    111363,Highway
     43109,    111364,Highway
     43110,    111365,Highway
     43111,    111366,Highway
     43112,    111367,Highway
     43113,    111368,Highway
     43114,    111369,Highway
     43115,    111370,Highway
     43116,    111371,Highway
     43117,    111372,Highway
     43118,    111373,Highway
     43119,    111374,Highway
     43120,    111375,Highway
     43121,    111376,Highway
     43122,    111377,Highway
     43123,    111378,Highway
     43124,    111379,Highway
     43125,    111380,Highway
     43126,    111381,Highway
     43127,    111382,Highway
     43128,    111383,Highway
     43129,    111384,Highway
     43130,    111385,Highway
     43131,    111386,Highway
     43132,    111387,Highway
     43133,    111388,Highway
     43134,    111389,Highway
     43135,    111390,Highway
     43136,    111391,Highway
     43137,    111392,Highway
     43138,    111393,Highway
     43139,    111394,Highway
     43140,    111395,Highway
     43141,    111396,Highway
     43142,    111397,Highway
     43143,    111398,Highway
     43144,    111399,Highway
     43145,    111400,Highway
     43146,    111401,Highway
     43147,    111402,Highway
     43148,    111403,Highway
     43149,    111404,Highway
     43150,    111405,Highway
     43151,    111406,Highway
     43152,    111407,Highway
     43153,    111408,Highway
     43154,    111409,Highway
     43155,    111410,Highway
     43156,    111411,Highway
     43157,    111412,Highway
     43158,    111413,Highway
     43159,    111414,Highway
     43160,    111415,Highway
     43161,    111416,Highway
     43162,    111417,Highway
     43163,    111418,Highway
     43164,    111419,Highway
     43165,    111420,Highway
     43166,    111421,Highway
     43167,    111422,Highway
     43168,    111423,Highway
     43169,    111424,Highway
     43170,    111425,Highway
     43171,    111426,Highway
     43172,    111427,Highway
     43173,    111428,Highway
     43174,    111429,Highway
     43175,    111430,Highway
     43176,    111431,Highway
     43177,    111432,Highway
     43178,    111433,Highway
     43179,    111434,Highway
     43180,    111435,Highway
     43181,    111436,Highway
     43182,    111437,Highway
     43183,    111438,Highway
     43184,    111439,Highway
     43185,    111440,Highway
     43186,    111441,Highway
     43187,    111442,Highway
     43188,    111443,Highway
     43189,    111444,Highway
     43190,    111445,Highway
     43191,    111446,Highway
     43192,    111447,Highway
     43193,    111448,Highway
     43194,    111449,Highway
     43195,    111450,Highway
     43196,    111451,Highway
     43197,    111452,Highway
     43198,    111453,Highway
     43199,    111454,Highway
     43200,    111455,Highway
     43201,    111456,Highway
     43202,    111457,Highway
     43203,    111458,Highway
     43204,    111459,Highway
     43205,    111460,Highway
     43206,    111461,Highway
     43207,    111462,Highway
     43208,    111463,Highway
     43209,    111464,Highway
     43210,    111465,Highway
     43211,    111466,Highway
     43212,    111467,Highway
     43213,    111468,Highway
     43214,    111469,Highway
     43215,    111470,Highway
     43216,    111471,Highway
     43217,    111472,Highway
     43218,    111473,Highway
     43219,    111474,Highway
     43220,    111475,Highway
     43221,    111476,Highway
     43222,    111477,Highway
     43223,    111478,Highway
     43224,    111479,Highway
     43225,    111480,Highway
     43226,    111481,Highway
     43227,    111482,Highway
     43228,    111483,Highway
     43229,    111484,Highway
     43230,    111485,Highway
     43231,    111486,Highway
     43232,    111487,Highway
     43233,    111488,Highway
     43234,    111489,Highway
     43235,    111490,Highway
     43236,    111491,Highway
     43237,    111492,Highway
     43238,    111493,Highway
     43239,    111494,Highway
     43240,    111495,Highway
     43241,    111496,Highway
     43242,    111497,Highway
     43243,    111498,Highway
     43244,    111499,Highway
     43245,    111500,Highway
     43246,    111501,Highway
     43247,    111502,Highway
     43248,    111503,Highway
     43249,    111504,Highway
     43250,    111505,Highway
     43251,    111506,Highway
     43252,    111507,Highway
     43253,    111508,Highway
     43254,    111509,Highway
     43255,    111510,Highway
     43256,    111511,Highway
     43257,    111512,Highway
     43258,    111513,Highway
     43259,    111514,Highway
     43260,    111515,Highway
     43261,    111516,Highway
     43262,    111517,Highway
     43263,    111518,Highway
     43264,    111519,Highway
     43265,    111520,Highway
     43266,    111521,Highway
     43267,    111522,Highway
     43268,    111523,Highway
     43269,    111524,Highway
     43270,    111525,Highway
     43271,    111526,Highway
     43272,    111527,Highway
     43273,    111528,Highway
     43274,    111529,Highway
     43275,    111530,Highway
     43276,    111531,Highway
     43277,    111532,Highway
     43278,    111533,Highway
     43279,    111534,Highway
     43280,    111535,Highway
     43281,    111536,Highway
     43282,    111537,Highway
     43283,    111538,Highway
     43284,    111539,Highway
     43285,    111540,Highway
     43286,    111541,Highway
     43287,    111542,Highway
     43288,    111543,Highway
     43289,    111544,Highway
     43290,    111545,Highway
     43291,    111546,Highway
     43292,    111547,Highway
     43293,    111548,Highway
     43294,    111549,Highway
     43295,    111550,Highway
     43296,    111551,Highway
     43297,    111552,Highway
     43298,    111553,Highway
     43299,    111554,Highway
     43300,    111555,Highway
     43301,    111556,Highway
     43302,    111557,Highway
     43303,    111558,Highway
     43304,    111559,Highway
     43305,    111560,Highway
     43306,    111561,Highway
     43307,    111562,Highway
     43308,    111563,Highway
     43309,    111564,Highway
     43310,    111565,Highway
     43311,    111566,Highway
     43312,    111567,Highway
     43313,    111568,Highway
     43314,    111569,Highway
     43315,    111570,Highway
     43316,    111571,Highway
     43317,    111572,Highway
     43318,    111573,Highway
     43319,    111574,Highway
     43320,    111575,Highway
     43321,    111576,Highway
     43322,    111577,Highway
     43323,    111578,Highway
     43324,    111579,Highway
     43325,    111580,Highway
     43326,    111581,Highway
     43327,    111582,Highway
     43328,    111583,Highway
     43329,    111584,Highway
     43330,    111585,Highway
     43331,    111586,Highway
     43332,    111587,Highway
     43333,    111588,Highway
     43334,    111589,Highway
     43335,    111590,Highway
     43336,    111591,Highway
     43337,    111592,Highway
     43338,    111593,Highway
     43339,    111594,Highway
     43340,    111595,Highway
     43341,    111596,Highway
     43342,    111597,Highway
     43343,    111598,Highway
     43344,    111599,Highway
     43345,    111600,Highway
     43346,    111601,Highway
     43347,    111602,Highway
     43348,    111603,Highway
     43349,    111604,Highway
     43350,    111605,Highway
     43351,    111606,Highway
     43352,    111607,Highway
     43353,    111608,Highway
     43354,    111609,Highway
     43355,    111610,Highway
     43356,    111611,Highway
     43357,    111612,Highway
     43358,    111613,Highway
     43359,    111614,Highway
     43360,    111615,Highway
     43361,    111616,Highway
     43362,    111617,Highway
     43363,    111618,Highway
     43364,    111619,Highway
     43365,    111620,Highway
     43366,    111621,Highway
     43367,    111622,Highway
     43368,    111623,Highway
     43369,    111624,Highway
     43370,    111625,Highway
     43371,    111626,Highway
     43372,    111627,Highway
     43373,    111628,Highway
     43374,    111629,Highway
     43375,    111630,Highway
     43376,    111631,Highway
     43377,    111632,Highway
     43378,    111633,Highway
     43379,    111634,Highway
     43380,    111635,Highway
     43381,    111636,Highway
     43382,    111637,Highway
     43383,    111638,Highway
     43384,    111639,Highway
     43385,    111640,Highway
     43386,    111641,Highway
     43387,    111642,Highway
     43388,    111643,Highway
     43389,    111644,Highway
     43390,    111645,Highway
     43391,    111646,Highway
     43392,    111647,Highway
     43393,    111648,Highway
     43394,    111649,Highway
     43395,    111650,Highway
     43396,    111651,Highway
     43397,    111652,Highway
     43398,    111653,Highway
     43399,    111654,Highway
     43400,    111655,Highway
     43401,    111656,Highway
     43402,    111657,Highway
     43403,    111658,Highway
     43404,    111659,Highway
     43405,    111660,Highway
     43406,    111661,Highway
     43407,    111662,Highway
     43408,    111663,Highway
     43409,    111664,Highway
     43410,    111665,Highway
     43411,    111666,Highway
     43412,    111667,Highway
     43413,    111668,Highway
     43414,    111669,Highway
     43415,    111670,Highway
     43416,    111671,Highway
     43417,    111672,Highway
     43418,    111673,Highway
     43419,    111674,Highway
     43420,    111675,Highway
     43421,    111676,Highway
     43422,    111677,Highway
     43423,    111678,Highway
     43424,    111679,Highway
     43425,    111680,Highway
     43426,    111681,Highway
     43427,    111682,Highway
     43428,    111683,Highway
     43429,    111684,Highway
     43430,    111685,Highway
     43431,    111686,Highway
     43432,    111687,Highway
     43433,    111688,Highway
     43434,    111689,Highway
     43435,    111690,Highway
     43436,    111691,Highway
     43437,    111692,Highway
     43438,    111693,Highway
     43439,    111694,Highway
     43440,    111695,Highway
     43441,    111696,Highway
     43442,    111697,Highway
     43443,    111698,Highway
     43444,    111699,Highway
     43445,    111700,Highway
     43446,    111701,Highway
     43447,    111702,Highway
     43448,    111703,Highway
     43449,    111704,Highway
     43450,    111705,Highway
     43451,    111706,Highway
     43452,    111707,Highway
     43453,    111708,Highway
     43454,    111709,Highway
     43455,    111710,Highway
     43456,    111711,Highway
     43457,    111712,Highway
     43458,    111713,Highway
     43459,    111714,Highway
     43460,    111715,Highway
     43461,    111716,Highway
     43462,    111717,Highway
     43463,    111718,Highway
     43464,    111719,Highway
     43465,    111720,Highway
     43466,    111721,Highway
     43467,    111722,Highway
     43468,    111723,Highway
     43469,    111724,Highway
     43470,    111725,Highway
     43471,    111726,Highway
     43472,    111727,Highway
     43473,    111728,Highway
     43474,    111729,Highway
     43475,    111730,Highway
     43476,    111731,Highway
     43477,    111732,Highway
     43478,    111733,Highway
     43479,    111734,Highway
     43480,    111735,Highway
     43481,    111736,Highway
     43482,    111737,Highway
     43483,    111738,Highway
     43484,    111739,Highway
     43485,    111740,Highway
     43486,    111741,Highway
     43487,    111742,Highway
     43488,    111743,Highway
     43489,    111744,Highway
     43490,    111745,Highway
     43491,    111746,Highway
     43492,    111747,Highway
     43493,    111748,Highway
     43494,    111749,Highway
     43495,    111750,Highway
     43496,    111751,Highway
     43497,    111752,Highway
     43498,    111753,Highway
     43499,    111754,Highway
     43500,    111755,Highway
     43501,    111756,Highway
     43502,    111757,Highway
     43503,    111758,Highway
     43504,    111759,Highway
     43505,    111760,Highway
     43506,    111761,Highway
     43507,    111762,Highway
     43508,    111763,Highway
     43509,    111764,Highway
     43510,    111765,Highway
     43511,    111766,Highway
     43512,    111767,Highway
     43513,    111768,Highway
     43514,    111769,Highway
     43515,    111770,Highway
     43516,    111771,Highway
     43517,    111772,Highway
     43518,    111773,Highway
     43519,    111774,Highway
     43520,    111775,Highway
     43521,    111776,Highway
     43522,    111777,Highway
     43523,    111778,Highway
     43524,    111779,Highway
     43525,    111780,Highway
     43526,    111781,Highway
     43527,    111782,Highway
